category,pageid,work_title,page_title,work_folder,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page,wenyan_mode,wenyan_score,wenyan_label,wenyan_chars,wenyan_modern_density,wenyan_classical_density,wenyan_avg_sentence_len,wenyan_is_poetry,wenyan_short_text
中華民國公有領域,1210504,中華民國行政院大陸工作會報協商支援大陸民主運動措施決議,中華民國行政院大陸工作會報協商支援大陸民主運動措施決議,中華民國行政院大陸工作會報協商支援大陸民主運動措施決議,1,scrape_output\raw\中華民國公有領域\中華民國行政院大陸工作會報協商支援大陸民主運動措施決議\中華民國行政院大陸工作會報協商支援大陸民主運動措施決議__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國行政院大陸工作會報協商支援大陸民主運動措施決議\中華民國行政院大陸工作會報協商支援大陸民主運動措施決議__juan_01.txt,1061,1016,0,separate,0.10410885805763073,wenyan-like,937,0.026680896478121666,0.017075773745997867,22.317073170731707,0,0
中華民國公有領域,1210502,中華民國行政院大陸工作會報支援大陸民主運動措施草案,中華民國行政院大陸工作會報支援大陸民主運動措施草案,中華民國行政院大陸工作會報支援大陸民主運動措施草案,1,scrape_output\raw\中華民國公有領域\中華民國行政院大陸工作會報支援大陸民主運動措施草案\中華民國行政院大陸工作會報支援大陸民主運動措施草案__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國行政院大陸工作會報支援大陸民主運動措施草案\中華民國行政院大陸工作會報支援大陸民主運動措施草案__juan_01.txt,1201,1135,0,separate,0.08557692307692308,wenyan-like,1040,0.03173076923076923,0.015384615384615385,21.638297872340427,0,0
中華民國公有領域,1210469,中華民國行政院大陸工作會報支援大陸民運聲明,中華民國行政院大陸工作會報支援大陸民運聲明,中華民國行政院大陸工作會報支援大陸民運聲明,1,scrape_output\raw\中華民國公有領域\中華民國行政院大陸工作會報支援大陸民運聲明\中華民國行政院大陸工作會報支援大陸民運聲明__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國行政院大陸工作會報支援大陸民運聲明\中華民國行政院大陸工作會報支援大陸民運聲明__juan_01.txt,712,667,0,separate,0.06362126245847177,wenyan-like,602,0.04318936877076412,0.02159468438538206,18.40625,0,0
中華民國公有領域,1210503,中華民國行政院支援大陸民運措施,中華民國行政院支援大陸民運措施,中華民國行政院支援大陸民運措施,1,scrape_output\raw\中華民國公有領域\中華民國行政院支援大陸民運措施\中華民國行政院支援大陸民運措施__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國行政院支援大陸民運措施\中華民國行政院支援大陸民運措施__juan_01.txt,654,611,0,separate,0.06512915129151294,wenyan-like,542,0.04428044280442804,0.023985239852398525,15.5,0,0
中華民國公有領域,1204549,中華民國軍政府組織令,中華民國軍政府組織令,中華民國軍政府組織令,1,scrape_output\raw\中華民國公有領域\中華民國軍政府組織令\中華民國軍政府組織令__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國軍政府組織令\中華民國軍政府組織令__juan_01.txt,731,677,0,separate,0.0017006802721088454,wenyan-like,588,0.025510204081632654,0.0391156462585034,11.791666666666666,0,0
中華民國公有領域,151296,中華民國退出聯合國告全國同胞書,中華民國退出聯合國告全國同胞書,中華民國退出聯合國告全國同胞書,1,scrape_output\raw\中華民國公有領域\中華民國退出聯合國告全國同胞書\中華民國退出聯合國告全國同胞書__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國退出聯合國告全國同胞書\中華民國退出聯合國告全國同胞書__juan_01.txt,2566,2521,0,separate,0.1436857260386672,wenyan-like,2431,0.07075277663512958,0.027972027972027972,36.8,0,0
中華民國公有領域,1086133,中華民國隴秦豫海鐵路借款合同,中華民國隴秦豫海鐵路借款合同,中華民國隴秦豫海鐵路借款合同,1,scrape_output\raw\中華民國公有領域\中華民國隴秦豫海鐵路借款合同\中華民國隴秦豫海鐵路借款合同__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國隴秦豫海鐵路借款合同\中華民國隴秦豫海鐵路借款合同__juan_01.txt,6830,6787,0,separate,0.02996134020618557,wenyan-like,6208,0.014819587628865979,0.03721005154639175,9.007961783439491,0,0
中華民國公有領域,1091697,中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日),中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日),中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日),1,scrape_output\raw\中華民國公有領域\中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日)\中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日)__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日)\中華民國駐國際聯盟代表顧維鈞演說制止日本之侵略 (民國27年9月19日)__juan_01.txt,1500,1455,0,separate,0.16291248206599712,wenyan-like,1394,0.021520803443328552,0.03873744619799139,22.16393442622951,0,0
中華民國公有領域,1091695,中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾,中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾,中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾,1,scrape_output\raw\中華民國公有領域\中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾\中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾__juan_01.txt,scrape_output\clean\中華民國公有領域\中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾\中華民國駐法大使顧維鈞請求國際聯盟行政院立卽實施盟約第十七條照會祕書長愛文諾__juan_01.txt,668,625,0,separate,0.13392857142857142,wenyan-like,560,0.033928571428571426,0.04285714285714286,15.166666666666666,0,0
中華民國公有領域,149095,中華民國駐長崎領事感謝狀,中華民國駐長崎領事感謝狀,中華民國駐長崎領事感謝狀,1,scrape_output\suspected_baihua\raw\中華民國公有領域\中華民國駐長崎領事感謝狀\中華民國駐長崎領事感謝狀__juan_01.txt,scrape_output\suspected_baihua\clean\中華民國公有領域\中華民國駐長崎領事感謝狀\中華民國駐長崎領事感謝狀__juan_01.txt,566,523,0,separate,-0.05909090909090908,baihua-like,440,0.03636363636363636,0.025,11.421052631578947,0,0
