kind,id,identity_key,path,title,parent_work_id,source_document_id,status
document,142576,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_731.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_731.txt,全唐詩__juan_731,74786,,active
document,142577,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_732.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_732.txt,全唐詩__juan_732,74786,,active
document,142578,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_733.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_733.txt,全唐詩__juan_733,74786,,active
document,142579,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_734.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_734.txt,全唐詩__juan_734,74786,,active
document,142580,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_735.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_735.txt,全唐詩__juan_735,74786,,active
document,142581,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_736.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_736.txt,全唐詩__juan_736,74786,,active
document,142582,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_737.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_737.txt,全唐詩__juan_737,74786,,active
document,142583,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_738.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_738.txt,全唐詩__juan_738,74786,,active
document,142584,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_739.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_739.txt,全唐詩__juan_739,74786,,active
document,142585,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_74.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_74.txt,全唐詩__juan_74,74786,,active
document,142586,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_740.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_740.txt,全唐詩__juan_740,74786,,active
document,142587,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_741.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_741.txt,全唐詩__juan_741,74786,,active
document,142588,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_742.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_742.txt,全唐詩__juan_742,74786,,active
document,142589,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_743.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_743.txt,全唐詩__juan_743,74786,,active
document,142590,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_744.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_744.txt,全唐詩__juan_744,74786,,active
document,142591,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_745.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_745.txt,全唐詩__juan_745,74786,,active
document,142592,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_746.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_746.txt,全唐詩__juan_746,74786,,active
document,142593,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_747.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_747.txt,全唐詩__juan_747,74786,,active
document,142594,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_748.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_748.txt,全唐詩__juan_748,74786,,active
document,142595,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_749.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_749.txt,全唐詩__juan_749,74786,,active
document,142596,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_75.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_75.txt,全唐詩__juan_75,74786,,active
document,142597,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_750.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_750.txt,全唐詩__juan_750,74786,,active
document,142598,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_751.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_751.txt,全唐詩__juan_751,74786,,active
document,142599,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_752.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_752.txt,全唐詩__juan_752,74786,,active
document,142600,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_753.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_753.txt,全唐詩__juan_753,74786,,active
document,142601,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_754.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_754.txt,全唐詩__juan_754,74786,,active
document,142602,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_755.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_755.txt,全唐詩__juan_755,74786,,active
document,142603,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_756.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_756.txt,全唐詩__juan_756,74786,,active
document,142604,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_757.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_757.txt,全唐詩__juan_757,74786,,active
document,142605,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_758.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_758.txt,全唐詩__juan_758,74786,,active
document,142606,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_759.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_759.txt,全唐詩__juan_759,74786,,active
document,142607,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_76.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_76.txt,全唐詩__juan_76,74786,,active
document,142608,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_760.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_760.txt,全唐詩__juan_760,74786,,active
document,142609,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_761.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_761.txt,全唐詩__juan_761,74786,,active
document,142610,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_762.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_762.txt,全唐詩__juan_762,74786,,active
document,142611,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_763.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_763.txt,全唐詩__juan_763,74786,,active
document,142612,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_764.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_764.txt,全唐詩__juan_764,74786,,active
document,142613,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_765.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_765.txt,全唐詩__juan_765,74786,,active
document,142614,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_766.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_766.txt,全唐詩__juan_766,74786,,active
document,142615,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_767.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_767.txt,全唐詩__juan_767,74786,,active
document,142616,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_768.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_768.txt,全唐詩__juan_768,74786,,active
document,142617,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_769.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_769.txt,全唐詩__juan_769,74786,,active
document,142618,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_77.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_77.txt,全唐詩__juan_77,74786,,active
document,142619,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_770.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_770.txt,全唐詩__juan_770,74786,,active
document,142620,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_771.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_771.txt,全唐詩__juan_771,74786,,active
document,142621,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_772.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_772.txt,全唐詩__juan_772,74786,,active
document,142622,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_773.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_773.txt,全唐詩__juan_773,74786,,active
document,142623,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_774.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_774.txt,全唐詩__juan_774,74786,,active
document,142624,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_775.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_775.txt,全唐詩__juan_775,74786,,active
document,142625,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_776.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_776.txt,全唐詩__juan_776,74786,,active
document,142626,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_777.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_777.txt,全唐詩__juan_777,74786,,active
document,142627,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_778.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_778.txt,全唐詩__juan_778,74786,,active
document,142628,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_779.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_779.txt,全唐詩__juan_779,74786,,active
document,142629,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_78.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_78.txt,全唐詩__juan_78,74786,,active
document,142630,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_780.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_780.txt,全唐詩__juan_780,74786,,active
document,142631,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_781.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_781.txt,全唐詩__juan_781,74786,,active
document,142632,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_782.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_782.txt,全唐詩__juan_782,74786,,active
document,142633,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_783.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_783.txt,全唐詩__juan_783,74786,,active
document,142634,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_784.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_784.txt,全唐詩__juan_784,74786,,active
document,142635,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_785.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_785.txt,全唐詩__juan_785,74786,,active
document,142636,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_786.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_786.txt,全唐詩__juan_786,74786,,active
document,142637,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_787.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_787.txt,全唐詩__juan_787,74786,,active
document,142638,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_788.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_788.txt,全唐詩__juan_788,74786,,active
document,142639,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_789.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_789.txt,全唐詩__juan_789,74786,,active
document,142640,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_79.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_79.txt,全唐詩__juan_79,74786,,active
document,142641,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_790.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_790.txt,全唐詩__juan_790,74786,,active
document,142642,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_791.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_791.txt,全唐詩__juan_791,74786,,active
document,142643,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_792.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_792.txt,全唐詩__juan_792,74786,,active
document,142644,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_793.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_793.txt,全唐詩__juan_793,74786,,active
document,142645,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_794.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_794.txt,全唐詩__juan_794,74786,,active
document,142646,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_795.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_795.txt,全唐詩__juan_795,74786,,active
document,142647,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_796.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_796.txt,全唐詩__juan_796,74786,,active
document,142648,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_797.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_797.txt,全唐詩__juan_797,74786,,active
document,142649,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_798.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_798.txt,全唐詩__juan_798,74786,,active
document,142650,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_799.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_799.txt,全唐詩__juan_799,74786,,active
document,142651,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_80.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_80.txt,全唐詩__juan_80,74786,,active
document,142652,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_800.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_800.txt,全唐詩__juan_800,74786,,active
document,142653,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_801.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_801.txt,全唐詩__juan_801,74786,,active
document,142654,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_802.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_802.txt,全唐詩__juan_802,74786,,active
document,142655,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_803.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_803.txt,全唐詩__juan_803,74786,,active
document,142656,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_804.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_804.txt,全唐詩__juan_804,74786,,active
document,142657,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_805.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_805.txt,全唐詩__juan_805,74786,,active
document,142658,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_806.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_806.txt,全唐詩__juan_806,74786,,active
document,142659,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_807.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_807.txt,全唐詩__juan_807,74786,,active
document,142660,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_808.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_808.txt,全唐詩__juan_808,74786,,active
document,142661,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_809.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_809.txt,全唐詩__juan_809,74786,,active
document,142662,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_81.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_81.txt,全唐詩__juan_81,74786,,active
document,142663,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_810.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_810.txt,全唐詩__juan_810,74786,,active
document,142664,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_811.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_811.txt,全唐詩__juan_811,74786,,active
document,142665,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_812.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_812.txt,全唐詩__juan_812,74786,,active
document,142666,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_813.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_813.txt,全唐詩__juan_813,74786,,active
document,142667,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_814.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_814.txt,全唐詩__juan_814,74786,,active
document,142668,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_815.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_815.txt,全唐詩__juan_815,74786,,active
document,142669,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_816.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_816.txt,全唐詩__juan_816,74786,,active
document,142670,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_817.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_817.txt,全唐詩__juan_817,74786,,active
document,142671,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_818.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_818.txt,全唐詩__juan_818,74786,,active
document,142672,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_819.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_819.txt,全唐詩__juan_819,74786,,active
document,142673,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_82.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_82.txt,全唐詩__juan_82,74786,,active
document,142674,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_820.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_820.txt,全唐詩__juan_820,74786,,active
document,142675,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_821.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_821.txt,全唐詩__juan_821,74786,,active
document,142676,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_822.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_822.txt,全唐詩__juan_822,74786,,active
document,142677,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_823.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_823.txt,全唐詩__juan_823,74786,,active
document,142678,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_824.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_824.txt,全唐詩__juan_824,74786,,active
document,142679,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_825.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_825.txt,全唐詩__juan_825,74786,,active
document,142680,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_826.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_826.txt,全唐詩__juan_826,74786,,active
document,142681,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_827.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_827.txt,全唐詩__juan_827,74786,,active
document,142682,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_828.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_828.txt,全唐詩__juan_828,74786,,active
document,142683,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_829.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_829.txt,全唐詩__juan_829,74786,,active
document,142684,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_83.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_83.txt,全唐詩__juan_83,74786,,active
document,142685,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_830.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_830.txt,全唐詩__juan_830,74786,,active
document,142686,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_831.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_831.txt,全唐詩__juan_831,74786,,active
document,142687,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_832.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_832.txt,全唐詩__juan_832,74786,,active
document,142688,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_833.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_833.txt,全唐詩__juan_833,74786,,active
document,142689,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_834.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_834.txt,全唐詩__juan_834,74786,,active
document,142690,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_835.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_835.txt,全唐詩__juan_835,74786,,active
document,142691,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_836.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_836.txt,全唐詩__juan_836,74786,,active
document,142692,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_837.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_837.txt,全唐詩__juan_837,74786,,active
document,142693,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_838.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_838.txt,全唐詩__juan_838,74786,,active
document,142694,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_839.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_839.txt,全唐詩__juan_839,74786,,active
document,142695,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_84.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_84.txt,全唐詩__juan_84,74786,,active
document,142696,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_840.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_840.txt,全唐詩__juan_840,74786,,active
document,142697,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_841.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_841.txt,全唐詩__juan_841,74786,,active
document,142698,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_842.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_842.txt,全唐詩__juan_842,74786,,active
document,142699,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_843.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_843.txt,全唐詩__juan_843,74786,,active
document,142700,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_844.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_844.txt,全唐詩__juan_844,74786,,active
document,142701,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_845.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_845.txt,全唐詩__juan_845,74786,,active
document,142702,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_846.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_846.txt,全唐詩__juan_846,74786,,active
document,142703,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_847.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_847.txt,全唐詩__juan_847,74786,,active
document,142704,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_848.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_848.txt,全唐詩__juan_848,74786,,active
document,142705,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_849.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_849.txt,全唐詩__juan_849,74786,,active
document,142706,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_85.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_85.txt,全唐詩__juan_85,74786,,active
document,142707,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_850.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_850.txt,全唐詩__juan_850,74786,,active
document,142708,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_851.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_851.txt,全唐詩__juan_851,74786,,active
document,142709,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_852.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_852.txt,全唐詩__juan_852,74786,,active
document,142710,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_853.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_853.txt,全唐詩__juan_853,74786,,active
document,142711,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_854.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_854.txt,全唐詩__juan_854,74786,,active
document,142712,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_855.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_855.txt,全唐詩__juan_855,74786,,active
document,142713,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_856.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_856.txt,全唐詩__juan_856,74786,,active
document,142714,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_857.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_857.txt,全唐詩__juan_857,74786,,active
document,142715,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_858.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_858.txt,全唐詩__juan_858,74786,,active
document,142716,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_859.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_859.txt,全唐詩__juan_859,74786,,active
document,142717,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_86.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_86.txt,全唐詩__juan_86,74786,,active
document,142718,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_860.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_860.txt,全唐詩__juan_860,74786,,active
document,142719,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_861.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_861.txt,全唐詩__juan_861,74786,,active
document,142720,document:中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_862.txt,中國漢文/clean/清朝/大清/全唐詩/全唐詩__juan_862.txt,全唐詩__juan_862,74786,,active
