row,source_path,staged_path,work_key,work_title,page_title,author,exact_years,mentioned_years,date_years,decision_year,decision_base,destination,region,region_candidates,imperial_region_candidates,reason,warnings,ws_categories
1,乳雀.txt,未分類/無年代/乳雀.txt,乳雀,乳雀,乳雀,鹽谷宕陰,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
2,二女斃狼.txt,未分類/無年代/二女斃狼.txt,二女斃狼,二女斃狼,二女斃狼,安井息軒,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
3,人力車.txt,未分類/無年代/人力車.txt,人力車,人力車,人力車,大槻如電,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
4,健歩.txt,未分類/無年代/健歩.txt,健歩,健歩,健歩,木下犀潭,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
5,又 (秋夜).txt,未分類/無年代/又 (秋夜).txt,又 (秋夜),又 (秋夜),又 (秋夜),大成聖安,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
6,向德宏初次稟稿.txt,未分類/無年代/向德宏初次稟稿.txt,向德宏初次稟稿,向德宏初次稟稿,向德宏初次稟稿,向德宏,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,1879年7月23日;PD-old;向德宏;日本;清朝;琉球國
7,向德宏駁日本《說略》.txt,日本/明治時代/未分類/向德宏駁日本《說略》.txt,向德宏駁日本《說略》,向德宏駁日本《說略》# DISPLAY_TITLE: 向德宏駁日本《說略》# AUTHOR: 向德宏,向德宏駁日本《說略》,,1879,,,1879,日本/明治時代,日本/明治時代/未分類,,{},{},period from year; no safe region/domain evidence,,1879年;PD-old;向德宏;日本
8,唐大和上東征傳.txt,日本/奈良時代/未分類/唐大和上東征傳.txt,唐大和上東征傳,唐大和上東征傳,唐大和上東征傳,淡海三船,779,,,779,日本/奈良時代,日本/奈良時代/未分類,,{},{},period from year; no safe region/domain evidence,,779年;PD-old;寶龜十年;日本;日本典籍;淡海三船
9,太田南畝.txt,未分類/無年代/太田南畝.txt,太田南畝,太田南畝,太田南畝,依田學海,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
10,學橋大鄉君墓碣銘.txt,未分類/無年代/學橋大鄉君墓碣銘.txt,學橋大鄉君墓碣銘,學橋大鄉君墓碣銘,學橋大鄉君墓碣銘,堤靜齋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
11,富士艦迴航.txt,未分類/無年代/富士艦迴航.txt,富士艦迴航,富士艦迴航,富士艦迴航,依田學海,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
12,岩倉公所藏正宗鍛刀記.txt,未分類/無年代/岩倉公所藏正宗鍛刀記.txt,岩倉公所藏正宗鍛刀記,岩倉公所藏正宗鍛刀記,岩倉公所藏正宗鍛刀記,川田甕江,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
13,岩倉村瘞髪碑.txt,未分類/無年代/岩倉村瘞髪碑.txt,岩倉村瘞髪碑,岩倉村瘞髪碑,岩倉村瘞髪碑,井上梧陰,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
14,幼穉園記.txt,未分類/無年代/幼穉園記.txt,幼穉園記,幼穉園記,幼穉園記,鹽谷青山,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
15,弗蘭克林.txt,未分類/無年代/弗蘭克林.txt,弗蘭克林,弗蘭克林,弗蘭克林,土屋鳳洲,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
16,心理新説序.txt,未分類/無年代/心理新説序.txt,心理新説序,心理新説序,心理新説序,井上巽軒,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
17,採蕈記.txt,未分類/無年代/採蕈記.txt,採蕈記,採蕈記,採蕈記,土屋鳳洲,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
18,放言集序.txt,未分類/無年代/放言集序.txt,放言集序,放言集序,放言集序,山本梅崖,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
19,文明東漸史外篇序.txt,未分類/無年代/文明東漸史外篇序.txt,文明東漸史外篇序,文明東漸史外篇序,文明東漸史外篇序,森田思軒,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
20,日本乞師記.txt,未分類/無年代/日本乞師記.txt,日本乞師記,日本乞師記,日本乞師記,黃宗羲,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,50%;PD-old;日本;黃宗羲
21,日本刀歌.txt,未分類/無年代/日本刀歌.txt,日本刀歌,日本刀歌,日本刀歌,歐陽修,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,北宋;宋辽金诗词;日本;歐陽修
22,日本國考略.txt,未分類/無年代/日本國考略.txt,日本國考略,日本國考略,日本國考略,薛俊,,238|443|478|552|600|607|653|658|670|701|716|848|885|984|988|1002|1026|1072|1173|1176|1193|1200|1309|1369|1371|1372|1426|1439|1455|1484|1495|1522|1523,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,1002年 (提及);1026年 (提及);1072年 (提及);1173年 (提及);1176年 (提及);1193年 (提及);1200年 (提及);1309年 (提及);1369年 (提及);1371年 (提及);1372年 (提及);1426年 (提及);1439年 (提及);1455年 (提及);1484年 (提及);1495年 (提及);1522年 (提及);1523年 (提及);238年 (提及);443年 (提及);478年 (提及);50%;552年 (提及);600年 (提及);607年 (提及);653年 (提及);658年 (提及);670年 (提及);701年 (提及);716年 (提及);848年 (提及);885年 (提及);984年 (提及);988年 (提及);日本;明朝;薛俊
23,日本書紀.txt,未分類/無年代/日本書紀.txt,日本書紀,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
24,日本訪書志補.txt,日本/昭和時代/未分類/日本訪書志補.txt,日本訪書志補,日本訪書志補,日本訪書志補,楊守敬,1930,1108|1116|1143|1165|1204|1236|1249|1264|1291|1302|1304|1468|1546|1577|1637|1643|1831|1882|1883|1884|1885|1888|1890|1892|1893|1910,,1930,日本/昭和時代,日本/昭和時代/未分類,,{},{},period from year; no safe region/domain evidence,,1108年 (提及);1116年 (提及);1143年 (提及);1165年 (提及);1204年 (提及);1236年 (提及);1249年 (提及);1264年 (提及);1291年 (提及);1302年 (提及);1304年 (提及);1468年 (提及);1546年 (提及);1577年 (提及);1637年 (提及);1643年 (提及);1831年 (提及);1882年 (提及);1883年 (提及);1884年 (提及);1885年 (提及);1888年 (提及);1890年 (提及);1892年 (提及);1893年 (提及);1910年 (提及);1930年;1930年日本;PD-old-99-1996;日本;楊守敬;清朝
25,晴吟雨哦集序.txt,未分類/無年代/晴吟雨哦集序.txt,晴吟雨哦集序,晴吟雨哦集序,晴吟雨哦集序,石坂空洞,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
26,曝書記.txt,未分類/無年代/曝書記.txt,曝書記,曝書記,曝書記,巖谷一六,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
27,曹操嘈操.txt,未分類/無年代/曹操嘈操.txt,曹操嘈操,曹操嘈操,曹操嘈操,佚名,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
28,杜鵑.txt,未分類/無年代/杜鵑.txt,杜鵑,杜鵑,杜鵑,大成聖安,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
29,林子平傳.txt,未分類/無年代/林子平傳.txt,林子平傳,林子平傳,林子平傳,齋藤竹堂,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
30,楠左衛門尉髻塚碑.txt,未分類/無年代/楠左衛門尉髻塚碑.txt,楠左衛門尉髻塚碑,楠左衛門尉髻塚碑,楠左衛門尉髻塚碑,森田節齋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
31,次韻杏坪先生.txt,未分類/無年代/次韻杏坪先生.txt,次韻杏坪先生,次韻杏坪先生,次韻杏坪先生,原采蘋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
32,次韻松隱翁.txt,未分類/無年代/次韻松隱翁.txt,次韻松隱翁,次韻松隱翁,次韻松隱翁,原采蘋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
33,法隆寺金堂釋迦三尊像光背銘.txt,未分類/無年代/法隆寺金堂釋迦三尊像光背銘.txt,法隆寺金堂釋迦三尊像光背銘,法隆寺金堂釋迦三尊像光背銘,法隆寺金堂釋迦三尊像光背銘,,,622|623,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,622年 (提及);623年 (提及);PD-old;佛教;日本;銘
34,游箕面山遂入京記.txt,未分類/無年代/游箕面山遂入京記.txt,游箕面山遂入京記,游箕面山遂入京記,游箕面山遂入京記,齋藤拙堂,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
35,濱松城墟記.txt,未分類/無年代/濱松城墟記.txt,濱松城墟記,濱松城墟記,濱松城墟記,内田遠湖,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
36,熊説.txt,未分類/無年代/熊説.txt,熊説,熊説,熊説,齋藤竹堂,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
37,牛盜人.txt,未分類/無年代/牛盜人.txt,牛盜人,牛盜人,牛盜人,星野豐城,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
38,秋夜偶成.txt,未分類/無年代/秋夜偶成.txt,秋夜偶成,秋夜偶成,秋夜偶成,大成聖安,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
39,稲荷山古墳出土鉄剣.txt,未分類/無年代/稲荷山古墳出土鉄剣.txt,稲荷山古墳出土鉄剣,,,乎获居臣,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
40,筠州洞山悟本禪師語錄.txt,未分類/無年代/筠州洞山悟本禪師語錄.txt,筠州洞山悟本禪師語錄,筠州洞山悟本禪師語錄,筠州洞山悟本禪師語錄,慧印,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,PD-old;佛經;大正新脩大藏經;慧印;日本
41,紀宕陰・息軒二先生事.txt,未分類/無年代/紀宕陰・息軒二先生事.txt,紀宕陰・息軒二先生事,紀宕陰・息軒二先生事,紀宕陰・息軒二先生事,西村天囚,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
42,紀特模斯的涅士事.txt,未分類/無年代/紀特模斯的涅士事.txt,紀特模斯的涅士事,紀特模斯的涅士事,紀特模斯的涅士事,内田遠湖,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
43,網鯛.txt,未分類/無年代/網鯛.txt,網鯛,網鯛,網鯛,依田學海,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
44,繫思談序.txt,未分類/無年代/繫思談序.txt,繫思談序,繫思談序,繫思談序,巖谷一六,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
45,義人吳鳳.txt,未分類/無年代/義人吳鳳.txt,義人吳鳳,義人吳鳳,義人吳鳳,岡田劍西,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
46,致日本首相大隈重信勸助中國革命函.txt,日本/大正時代/未分類/致日本首相大隈重信勸助中國革命函.txt,致日本首相大隈重信勸助中國革命函,致日本首相大隈重信勸助中國革命函,致日本首相大隈重信勸助中國革命函,孙中山,1914,,,1914,日本/大正時代,日本/大正時代/未分類,,{},{},period from year; no safe region/domain evidence,,1914年;1914年5月;1914年5月11日;PD-old;中華民國;孫中山;日本
47,臺灣阿片特許問題.txt,大日本帝国/台灣/臺灣阿片特許問題.txt,臺灣阿片特許問題,臺灣阿片特許問題,臺灣阿片特許問題,連橫,1930,1830|1884,,1930,日本/昭和時代,大日本帝国/台灣,台灣,{},"{""台灣"": 1}",period from year; imperial region from categories/path/header,,1830年 (提及);1884年 (提及);1930年;1930年3月;1930年3月2日;PD-old-80-1996;日本;臺灣;臺灣日日新報;連橫
48,蕉翁逸事.txt,未分類/無年代/蕉翁逸事.txt,蕉翁逸事,蕉翁逸事,蕉翁逸事,青山鐵槍,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
49,觀墨水走舸記.txt,未分類/無年代/觀墨水走舸記.txt,觀墨水走舸記,觀墨水走舸記,觀墨水走舸記,信夫恕軒,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
50,觀曳布瀑遊摩耶山記.txt,未分類/無年代/觀曳布瀑遊摩耶山記.txt,觀曳布瀑遊摩耶山記,觀曳布瀑遊摩耶山記,觀曳布瀑遊摩耶山記,齋藤拙堂,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
51,角觝者陣幕傳.txt,未分類/無年代/角觝者陣幕傳.txt,角觝者陣幕傳,角觝者陣幕傳,角觝者陣幕傳,井上不鳴,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
52,記翁媼事.txt,未分類/無年代/記翁媼事.txt,記翁媼事,記翁媼事,記翁媼事,帆足愚亭,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
53,贈正四位佐久閒象山先生碑.txt,未分類/無年代/贈正四位佐久閒象山先生碑.txt,贈正四位佐久閒象山先生碑,贈正四位佐久閒象山先生碑,贈正四位佐久閒象山先生碑,重野成齋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
54,赤埴重賢.txt,未分類/無年代/赤埴重賢.txt,赤埴重賢,赤埴重賢,赤埴重賢,芳野金陵,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
55,送森林太遊學伯林序.txt,未分類/無年代/送森林太遊學伯林序.txt,送森林太遊學伯林序,送森林太遊學伯林序,送森林太遊學伯林序,依田學海,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
56,進學喩.txt,未分類/無年代/進學喩.txt,進學喩,進學喩,進學喩,柴野栗山,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
57,遊墨水記.txt,未分類/無年代/遊墨水記.txt,遊墨水記,遊墨水記,遊墨水記,鹽谷宕陰,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
58,遊濱名湖記.txt,未分類/無年代/遊濱名湖記.txt,遊濱名湖記,遊濱名湖記,遊濱名湖記,内田遠湖,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
59,遊鳴門記.txt,未分類/無年代/遊鳴門記.txt,遊鳴門記,遊鳴門記,遊鳴門記,藤谷竹溪,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
60,鍛工助弘傳.txt,未分類/無年代/鍛工助弘傳.txt,鍛工助弘傳,鍛工助弘傳,鍛工助弘傳,菊池三溪,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
61,長谷川君父子瘞髪碑.txt,未分類/無年代/長谷川君父子瘞髪碑.txt,長谷川君父子瘞髪碑,長谷川君父子瘞髪碑,長谷川君父子瘞髪碑,龜山節宇,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
62,閣龍傳.txt,未分類/無年代/閣龍傳.txt,閣龍傳,閣龍傳,閣龍傳,安積艮齋,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
63,陶工巴律西.txt,未分類/無年代/陶工巴律西.txt,陶工巴律西,陶工巴律西,陶工巴律西,中村敬宇,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
64,難經古義.txt,未分類/無年代/難經古義.txt,難經古義,難經古義,難經古義,滕萬卿,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,中醫;日本;校訂不足的頁面;滕萬卿
65,養老公園碑.txt,未分類/無年代/養老公園碑.txt,養老公園碑,養老公園碑,養老公園碑,依田學海,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
66,高山彥九郎傳.txt,未分類/無年代/高山彥九郎傳.txt,高山彥九郎傳,高山彥九郎傳,高山彥九郎傳,賴　山陽,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
67,高山彦九郎傳.txt,未分類/無年代/高山彦九郎傳.txt,高山彦九郎傳,高山彦九郎傳,高山彦九郎傳,賴山陽,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
68,高松栗林公園碑記.txt,未分類/無年代/高松栗林公園碑記.txt,高松栗林公園碑記,高松栗林公園碑記,高松栗林公園碑記,山田梅村,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
69,書（堀織部正）/書（堀織部正）.txt,未分類/無年代/書（堀織部正）/書（堀織部正）.txt,書（堀織部正）,書（堀織部正）,,書（堀織部正）,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
70,王代記/王代記__juan_01.txt,未分類/無年代/王代記/王代記__juan_01.txt,王代記,,王代記,,,1396|1415|1430|1434|1445|1465|1470|1472|1477|1479|1494|1497|1501|1505|1516|1526|1527|1528|1534|1538|1540|1548|1550|1551|1557|1559|1561|1562|1564|1572|1573|1575|1579|1584|1586|1587|1588|1589|1590|1592|1596|1597|1604|1605|1606|1612|1613|1614|1620|1629|1630|1631|1633|1634|1637|1640|1641|1645|1647|1648|1650|1651|1652|1653|1654|1655|1658|1660|1661|1663|1664|1665|1666|1668|1669|1672|1673|1675|1676|1678|1679|1680|1682|1683|1684|1685|1686|1687|1688|1690|1691|1693|1694|1696|1697|1698|1699|1700|1701|1702|1703|1704|1705|1706|1708|1709|1714|1716|1717|1719|1721|1723|1724|1726|1727|1729|1730|1736|1737|1738|1739|1740|1741|1742|1745|1746|1747|1748|1751|1753|1755|1756|1757|1759|1761|1762|1763|1765|1769|1770|1771|1774|1775|1776|1779|1781|1782|1784|1785|1786|1787|1789|1791|1792|1794|1797|1798|1800|1801|1802|1803|1804|1806|1808|1809|1810|1811|1813|1814|1815|1817|1818|1819|1820|1821|1822|1823|1824|1825|1826|1827|1829|1830|1831|1832|1833|1834|1835|1836|1838|1841|1842|1843|1844|1846|1847|1849|1851|1852|1855|1857|1858|1860|1861|1862|1864|1868|1869|1870,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,1396年 (提及);1415年 (提及);1430年 (提及);1434年 (提及);1445年 (提及);1465年 (提及);1470年 (提及);1472年 (提及);1477年 (提及);1479年 (提及);1494年 (提及);1497年 (提及);1501年 (提及);1505年 (提及);1516年 (提及);1526年 (提及);1527年 (提及);1528年 (提及);1534年 (提及);1538年 (提及);1540年 (提及);1548年 (提及);1550年 (提及);1551年 (提及);1557年 (提及);1559年 (提及);1561年 (提及);1562年 (提及);1564年 (提及);1572年 (提及);1573年 (提及);1575年 (提及);1579年 (提及);1584年 (提及);1586年 (提及);1587年 (提及);1588年 (提及);1589年 (提及);1590年 (提及);1592年 (提及);1596年 (提及);1597年 (提及);1604年 (提及);1605年 (提及);1606年 (提及);1612年 (提及);1613年 (提及);1614年 (提及);1620年 (提及);1629年 (提及);1630年 (提及);1631年 (提及);1633年 (提及);1634年 (提及);1637年 (提及);1640年 (提及);1641年 (提及);1645年 (提及);1647年 (提及);1648年 (提及);1650年 (提及);1651年 (提及);1652年 (提及);1653年 (提及);1654年 (提及);1655年 (提及);1658年 (提及);1660年 (提及);1661年 (提及);1663年 (提及);1664年 (提及);1665年 (提及);1666年 (提及);1668年 (提及);1669年 (提及);1672年 (提及);1673年 (提及);1675年 (提及);1676年 (提及);1678年 (提及);1679年 (提及);1680年 (提及);1682年 (提及);1683年 (提及);1684年 (提及);1685年 (提及);1686年 (提及);1687年 (提及);1688年 (提及);1690年 (提及);1691年 (提及);1693年 (提及);1694年 (提及);1696年 (提及);1697年 (提及);1698年 (提及);1699年 (提及);1700年 (提及);1701年 (提及);1702年 (提及);1703年 (提及);1704年 (提及);1705年 (提及);1706年 (提及);1708年 (提及);1709年 (提及);1714年 (提及);1716年 (提及);1717年 (提及);1719年 (提及);1721年 (提及);1723年 (提及);1724年 (提及);1726年 (提及);1727年 (提及);1729年 (提及);1730年 (提及);1736年 (提及);1737年 (提及);1738年 (提及);1739年 (提及);1740年 (提及);1741年 (提及);1742年 (提及);1745年 (提及);1746年 (提及);1747年 (提及);1748年 (提及);1751年 (提及);1753年 (提及);1755年 (提及);1756年 (提及);1757年 (提及);1759年 (提及);1761年 (提及);1762年 (提及);1763年 (提及);1765年 (提及);1769年 (提及);1770年 (提及);1771年 (提及);1774年 (提及);1775年 (提及);1776年 (提及);1779年 (提及);1781年 (提及);1782年 (提及);1784年 (提及);1785年 (提及);1786年 (提及);1787年 (提及);1789年 (提及);1791年 (提及);1792年 (提及);1794年 (提及);1797年 (提及);1798年 (提及);1800年 (提及);1801年 (提及);1802年 (提及);1803年 (提及);1804年 (提及);1806年 (提及);1808年 (提及);1809年 (提及);1810年 (提及);1811年 (提及);1813年 (提及);1814年 (提及);1815年 (提及);1817年 (提及);1818年 (提及);1819年 (提及);1820年 (提及);1821年 (提及);1822年 (提及);1823年 (提及);1824年 (提及);1825年 (提及);1826年 (提及);1827年 (提及);1829年 (提及);1830年 (提及);1831年 (提及);1832年 (提及);1833年 (提及);1834年 (提及);1835年 (提及);1836年 (提及);1838年 (提及);1841年 (提及);1842年 (提及);1843年 (提及);1844年 (提及);1846年 (提及);1847年 (提及);1849年 (提及);1851年 (提及);1852年 (提及);1855年 (提及);1857年 (提及);1858年 (提及);1860年 (提及);1861年 (提及);1862年 (提及);1864年 (提及);1868年 (提及);1869年 (提及);1870年 (提及);50%;琉球國
71,策鳌雜摭/策鳌雜摭__juan_0001.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0001.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
72,策鳌雜摭/策鳌雜摭__juan_0002.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0002.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
73,策鳌雜摭/策鳌雜摭__juan_0003.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0003.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
74,策鳌雜摭/策鳌雜摭__juan_0004.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0004.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
75,策鳌雜摭/策鳌雜摭__juan_0005.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0005.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
76,策鳌雜摭/策鳌雜摭__juan_0006.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0006.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
77,策鳌雜摭/策鳌雜摭__juan_0007.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0007.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
78,策鳌雜摭/策鳌雜摭__juan_0008.txt,未分類/無年代/策鳌雜摭/策鳌雜摭__juan_0008.txt,策鳌雜摭,,,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
79,日本漢詩/不出門 (菅原道眞)/不出門 (菅原道眞)__juan_01.txt,日本/平安時代/未分類/日本漢詩/不出門 (菅原道眞)/不出門 (菅原道眞)__juan_01.txt,日本漢詩/不出門 (菅原道眞),不出門 (菅原道眞),不出門 (菅原道眞),,901,,,901,日本/平安時代,日本/平安時代/未分類,,{},{},period from year; no safe region/domain evidence,,50%;901年;PD-old;七言律詩;日本漢詩;菅原道眞
80,日本漢詩/九月十五夜/九月十五夜__juan_01.txt,未分類/無年代/日本漢詩/九月十五夜/九月十五夜__juan_01.txt,日本漢詩/九月十五夜,九月十五夜,九月十五夜,,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,75%;PD-old;七言古詩;平安時代;日本漢詩;菅原道眞
81,日本漢詩/九月十日/九月十日__juan_01.txt,日本/平安時代/未分類/日本漢詩/九月十日/九月十日__juan_01.txt,日本漢詩/九月十日,九月十日,九月十日,,901,,,901,日本/平安時代,日本/平安時代/未分類,,{},{},period from year; no safe region/domain evidence,,50%;901年;PD-old;七言絕句;日本漢詩;菅原道眞
82,日本漢詩/便面半月照梅花/便面半月照梅花.txt,未分類/無年代/日本漢詩/便面半月照梅花/便面半月照梅花.txt,日本漢詩/便面半月照梅花,便面半月照梅花,,武田信玄,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
83,日本漢詩/便面有雁/便面有雁.txt,未分類/無年代/日本漢詩/便面有雁/便面有雁.txt,日本漢詩/便面有雁,便面有雁,,武田信玄,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
84,日本漢詩/便面水仙梅花/便面水仙梅花.txt,未分類/無年代/日本漢詩/便面水仙梅花/便面水仙梅花.txt,日本漢詩/便面水仙梅花,便面有雁,,武田信玄,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
85,日本漢詩/便面蘆間有漁/便面蘆間有漁.txt,未分類/無年代/日本漢詩/便面蘆間有漁/便面蘆間有漁.txt,日本漢詩/便面蘆間有漁,便面蘆間有漁,,武田信玄,,,,,,未分類/無年代,,{},{},"no usable WS_CATEGORIES year, DATE year, or exact TIMES period",,
