Raw ID,Work,Region,Source level,Parent,Subdivision,Order,Volume,Exact source label,Source,Notes
YLTP-07661,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十五,䘮,Fanya Hanwen corpus (Wikisource transcription),所繫小目「雜記篇三」。見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07662,永樂大典,中國,字目,十八陽,子不以杖即位,2,卷之七千四百五十五,子不以杖即位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07663,永樂大典,中國,字目,十八陽,不反服,3,卷之七千四百五十五,不反服,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07664,永樂大典,中國,字目,十八陽,纓,4,卷之七千四百五十五,纓,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07665,永樂大典,中國,字目,十八陽,大功以上散帶,5,卷之七千四百五十五,大功以上散帶,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07666,永樂大典,中國,字目,十八陽,斬,6,卷之七千四百五十五,斬,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07667,永樂大典,中國,字目,十八陽,哀,7,卷之七千四百五十五,哀,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07668,永樂大典,中國,字目,十八陽,丧,8,卷之七千四百五十五,丧,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07669,永樂大典,中國,字目,十八陽,冠,9,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07670,永樂大典,中國,字目,十八陽,齊,10,卷之七千四百五十五,齊,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07671,永樂大典,中國,字目,十八陽,衰,11,卷之七千四百五十五,衰,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07672,永樂大典,中國,字目,十八陽,丧,12,卷之七千四百五十五,丧,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07673,永樂大典,中國,字目,十八陽,冠,13,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07674,永樂大典,中國,字目,十八陽,緦,14,卷之七千四百五十五,緦,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07675,永樂大典,中國,字目,十八陽,冠,15,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07676,永樂大典,中國,字目,十八陽,澡,16,卷之七千四百五十五,澡,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07677,永樂大典,中國,字目,十八陽,纓,17,卷之七千四百五十五,纓,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07678,永樂大典,中國,字目,十八陽,圖,18,卷之七千四百五十五,圖,Fanya Hanwen corpus (Wikisource transcription),所繫小目「亦左縫。」。見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07679,永樂大典,中國,字目,十八陽,已,19,卷之七千四百五十五,已,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07680,永樂大典,中國,字目,十八陽,祭於己,20,卷之七千四百五十五,祭於己,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07681,永樂大典,中國,字目,十八陽,重既虞而埋之,21,卷之七千四百五十五,重既虞而埋之,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07682,永樂大典,中國,字目,十八陽,大歛啓皆辯拜,22,卷之七千四百五十五,大歛啓皆辯拜,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07683,永樂大典,中國,字目,十八陽,無柩者不帷,23,卷之七千四百五十五,無柩者不帷,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07684,永樂大典,中國,字目,十八陽,婦服,24,卷之七千四百五十五,婦服,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07685,永樂大典,中國,字目,十八陽,家也,25,卷之七千四百五十五,家也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07686,永樂大典,中國,字目,十八陽,啇祝鋪席乃歛,26,卷之七千四百五十五,啇祝鋪席乃歛,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07687,永樂大典,中國,字目,十八陽,上西於門,27,卷之七千四百五十五,上西於門,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07688,永樂大典,中國,字目,十八陽,不淑,28,卷之七千四百五十五,不淑,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07689,永樂大典,中國,字目,十八陽,顙弔者降反位,29,卷之七千四百五十五,顙弔者降反位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07690,永樂大典,中國,字目,十八陽,某須矣,30,卷之七千四百五十五,某須矣,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07691,永樂大典,中國,字目,十八陽,降出反位,31,卷之七千四百五十五,降出反位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07692,永樂大典,中國,字目,十八陽,西階,32,卷之七千四百五十五,西階,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07693,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十六,䘮,Fanya Hanwen corpus (Wikisource transcription),所繫小目「雜記篇四」。見於卷之七千四百五十六，所屬韻目「十八陽」。
YLTP-07694,永樂大典,中國,字目,十八陽,喪,1,卷之七千三百八十九,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千三百八十九，所屬韻目「十八陽」。
YLTP-07695,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十八,䘮,Fanya Hanwen corpus (Wikisource transcription),所繫小目「雜記篇六」。見於卷之七千四百五十八，所屬韻目「十八陽」。
YLTP-07696,永樂大典,中國,字目,十八陽,喪,1,卷之七千四百五十九,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十九，所屬韻目「十八陽」。
YLTP-07697,永樂大典,中國,字目,十八陽,䘮大記,2,卷之七千四百五十九,䘮大記,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十九，所屬韻目「十八陽」。
YLTP-07698,永樂大典,中國,字目,十八陽,病外内𣅜埽,3,卷之七千四百五十九,病外内𣅜埽,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十九，所屬韻目「十八陽」。
YLTP-07699,永樂大典,中國,字目,十八陽,喪,1,卷之七千三百九十三,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千三百九十三，所屬韻目「十八陽」。
YLTP-07700,永樂大典,中國,字目,十八陽,喪,1,卷之七千四百六十,喪,Fanya Hanwen corpus (Wikisource transcription),所繫小目「䘮大記篇二」。見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07701,永樂大典,中國,字目,十八陽,柩則輯杖,2,卷之七千四百六十,柩則輯杖,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07702,永樂大典,中國,字目,十八陽,坎,3,卷之七千四百六十,坎,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07703,永樂大典,中國,字目,十八陽,而食肉,4,卷之七千四百六十,而食肉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07704,永樂大典,中國,字目,十八陽,飲酒可也,5,卷之七千四百六十,飲酒可也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07705,永樂大典,中國,字目,十八陽,唯衰麻在身,6,卷之七千四百六十,唯衰麻在身,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07706,永樂大典,中國,字目,十八陽,則辭,7,卷之七千四百六十,則辭,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07707,永樂大典,中國,字目,十八陽,䘮服大記,8,卷之七千四百六十,䘮服大記,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07708,永樂大典,中國,字目,十八陽,夫士猶小歛也,9,卷之七千四百六十,夫士猶小歛也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07709,永樂大典,中國,字目,十八陽,不紐,10,卷之七千四百六十,不紐,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07710,永樂大典,中國,字目,十八陽,六人,11,卷之七千四百六十,六人,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百六十，所屬韻目「十八陽」。
YLTP-07711,永樂大典,中國,字目,十八陽,喪,1,卷之七千三百九十四,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千三百九十四，所屬韻目「十八陽」。
YLTP-07712,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百六十一,䘮,Fanya Hanwen corpus (Wikisource transcription),所繫小目「䘮大記篇三」。見於卷之七千四百六十一，所屬韻目「十八陽」。
YLTP-07713,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百四十九,䘮,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07714,永樂大典,中國,字目,十八陽,祔杖不升於堂,2,卷之七千四百四十九,祔杖不升於堂,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07715,永樂大典,中國,字目,十八陽,重者,3,卷之七千四百四十九,重者,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07716,永樂大典,中國,字目,十八陽,無事不辟廟門,4,卷之七千四百四十九,無事不辟廟門,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07717,永樂大典,中國,字目,十八陽,次,5,卷之七千四百四十九,次,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07718,永樂大典,中國,字目,十八陽,之麻同,6,卷之七千四百四十九,之麻同,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07719,永樂大典,中國,字目,十八陽,之麻同,7,卷之七千四百四十九,之麻同,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07720,永樂大典,中國,字目,十八陽,之,8,卷之七千四百四十九,之,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07721,永樂大典,中國,字目,十八陽,其父,9,卷之七千四百四十九,其父,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07722,永樂大典,中國,字目,十八陽,喪,10,卷之七千四百四十九,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07723,永樂大典,中國,字目,十八陽,主後者爲異居,11,卷之七千四百四十九,主後者爲異居,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07724,永樂大典,中國,字目,十八陽,葬者不筮宅,12,卷之七千四百四十九,葬者不筮宅,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07725,永樂大典,中國,字目,十八陽,可以祔於士,13,卷之七千四百四十九,可以祔於士,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07726,永樂大典,中國,字目,十八陽,可也,14,卷之七千四百四十九,可也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百四十九，所屬韻目「十八陽」。
YLTP-07727,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百六十二,䘮,Fanya Hanwen corpus (Wikisource transcription),所繫小目「䘮大記篇四」。見於卷之七千四百六十二，所屬韻目「十八陽」。
YLTP-07728,永樂大典,中國,字目,十八陽,喪,1,卷之七千四百五十,喪,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07729,永樂大典,中國,字目,十八陽,則已,2,卷之七千四百五十,則已,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07730,永樂大典,中國,字目,十八陽,者繩屨,3,卷之七千四百五十,者繩屨,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07731,永樂大典,中國,字目,十八陽,賓,4,卷之七千四百五十,賓,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07732,永樂大典,中國,字目,十八陽,以杖即位可也,5,卷之七千四百五十,以杖即位可也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07733,永樂大典,中國,字目,十八陽,以杖即位可也,6,卷之七千四百五十,以杖即位可也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07734,永樂大典,中國,字目,十八陽,其君爲主,7,卷之七千四百五十,其君爲主,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07735,永樂大典,中國,字目,十八陽,不錫衰,8,卷之七千四百五十,不錫衰,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07736,永樂大典,中國,字目,十八陽,易已之喪服,9,卷之七千四百五十,易已之喪服,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07737,永樂大典,中國,字目,十八陽,主,10,卷之七千四百五十,主,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07738,永樂大典,中國,字目,十八陽,反以報之,11,卷之七千四百五十,反以報之,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07739,永樂大典,中國,字目,十八陽,親者,12,卷之七千四百五十,親者,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07740,永樂大典,中國,字目,十八陽,縞冠,13,卷之七千四百五十,縞冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十，所屬韻目「十八陽」。
YLTP-07741,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百六,倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百六，所屬韻目「十八陽」。
YLTP-07742,永樂大典,中國,字目,十八陽,總叙,2,卷之七千五百六,總叙,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百六，所屬韻目「十八陽」。
YLTP-07743,永樂大典,中國,字目,十八陽,神倉,3,卷之七千五百六,神倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百六，所屬韻目「十八陽」。
YLTP-07744,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十三,䘮,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07745,永樂大典,中國,字目,十八陽,雜記,2,卷之七千四百五十三,雜記,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07746,永樂大典,中國,字目,十八陽,以其綏復,3,卷之七千四百五十三,以其綏復,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07747,永樂大典,中國,字目,十八陽,外,4,卷之七千四百五十三,外,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07748,永樂大典,中國,字目,十八陽,則其復如於家,5,卷之七千四百五十三,則其復如於家,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07749,永樂大典,中國,字目,十八陽,死,6,卷之七千四百五十三,死,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07750,永樂大典,中國,字目,十八陽,實,7,卷之七千四百五十三,實,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07751,永樂大典,中國,字目,十八陽,居廬士居堊室,8,卷之七千四百五十三,居廬士居堊室,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07752,永樂大典,中國,字目,十八陽,乃包奠而讀書,9,卷之七千四百五十三,乃包奠而讀書,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十三，所屬韻目「十八陽」。
YLTP-07753,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百七,倉,Fanya Hanwen corpus (Wikisource transcription),所繫小目「常平倉二」。見於卷之七千五百七，所屬韻目「十八陽」。
YLTP-07754,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十四,䘮,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07755,永樂大典,中國,字目,十八陽,配,2,卷之七千四百五十四,配,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07756,永樂大典,中國,字目,十八陽,公子,3,卷之七千四百五十四,公子,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07757,永樂大典,中國,字目,十八陽,杖屨不易,4,卷之七千四百五十四,杖屨不易,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07758,永樂大典,中國,字目,十八陽,以哭對可也,5,卷之七千四百五十四,以哭對可也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07759,永樂大典,中國,字目,十八陽,之日數,6,卷之七千四百五十四,之日數,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07760,永樂大典,中國,字目,十八陽,君不撫僕妾,7,卷之七千四百五十四,君不撫僕妾,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07761,永樂大典,中國,字目,十八陽,喪者之鄉而哭,8,卷之七千四百五十四,喪者之鄉而哭,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07762,永樂大典,中國,字目,十八陽,䘮雖䟽亦虞之,9,卷之七千四百五十四,䘮雖䟽亦虞之,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十四，所屬韻目「十八陽」。
YLTP-07763,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百十,倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十，所屬韻目「十八陽」。
YLTP-07764,永樂大典,中國,字目,十八陽,社倉,2,卷之七千五百十,社倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十，所屬韻目「十八陽」。
YLTP-07765,永樂大典,中國,字目,十八陽,學士,3,卷之七千五百十,學士,Fanya Hanwen corpus (Wikisource transcription),所繫小目「臣　胡正蒙」。見於卷之七千五百十，所屬韻目「十八陽」。
YLTP-07766,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十五,䘮,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07767,永樂大典,中國,字目,十八陽,子不以杖即位,2,卷之七千四百五十五,子不以杖即位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07768,永樂大典,中國,字目,十八陽,不反服,3,卷之七千四百五十五,不反服,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07769,永樂大典,中國,字目,十八陽,纓,4,卷之七千四百五十五,纓,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07770,永樂大典,中國,字目,十八陽,大功以上散帶,5,卷之七千四百五十五,大功以上散帶,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07771,永樂大典,中國,字目,十八陽,斬,6,卷之七千四百五十五,斬,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07772,永樂大典,中國,字目,十八陽,哀,7,卷之七千四百五十五,哀,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07773,永樂大典,中國,字目,十八陽,丧,8,卷之七千四百五十五,丧,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07774,永樂大典,中國,字目,十八陽,冠,9,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07775,永樂大典,中國,字目,十八陽,齊,10,卷之七千四百五十五,齊,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07776,永樂大典,中國,字目,十八陽,衰,11,卷之七千四百五十五,衰,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07777,永樂大典,中國,字目,十八陽,丧,12,卷之七千四百五十五,丧,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07778,永樂大典,中國,字目,十八陽,冠,13,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07779,永樂大典,中國,字目,十八陽,緦,14,卷之七千四百五十五,緦,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07780,永樂大典,中國,字目,十八陽,冠,15,卷之七千四百五十五,冠,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07781,永樂大典,中國,字目,十八陽,澡,16,卷之七千四百五十五,澡,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07782,永樂大典,中國,字目,十八陽,纓,17,卷之七千四百五十五,纓,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07783,永樂大典,中國,字目,十八陽,圖,18,卷之七千四百五十五,圖,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07784,永樂大典,中國,字目,十八陽,已,19,卷之七千四百五十五,已,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07785,永樂大典,中國,字目,十八陽,祭於己,20,卷之七千四百五十五,祭於己,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07786,永樂大典,中國,字目,十八陽,重既虞而埋之,21,卷之七千四百五十五,重既虞而埋之,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07787,永樂大典,中國,字目,十八陽,大歛啓皆辯拜,22,卷之七千四百五十五,大歛啓皆辯拜,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07788,永樂大典,中國,字目,十八陽,無柩者不帷,23,卷之七千四百五十五,無柩者不帷,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07789,永樂大典,中國,字目,十八陽,婦服,24,卷之七千四百五十五,婦服,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07790,永樂大典,中國,字目,十八陽,家也,25,卷之七千四百五十五,家也,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07791,永樂大典,中國,字目,十八陽,啇祝鋪席乃歛,26,卷之七千四百五十五,啇祝鋪席乃歛,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07792,永樂大典,中國,字目,十八陽,上西於門,27,卷之七千四百五十五,上西於門,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07793,永樂大典,中國,字目,十八陽,不淑,28,卷之七千四百五十五,不淑,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07794,永樂大典,中國,字目,十八陽,顙弔者降反位,29,卷之七千四百五十五,顙弔者降反位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07795,永樂大典,中國,字目,十八陽,某須矣,30,卷之七千四百五十五,某須矣,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07796,永樂大典,中國,字目,十八陽,降出反位,31,卷之七千四百五十五,降出反位,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07797,永樂大典,中國,字目,十八陽,西階,32,卷之七千四百五十五,西階,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十五，所屬韻目「十八陽」。
YLTP-07798,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百十一,倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十一，所屬韻目「十八陽」。
YLTP-07799,永樂大典,中國,字目,十八陽,京諸倉,2,卷之七千五百十一,京諸倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十一，所屬韻目「十八陽」。
YLTP-07800,永樂大典,中國,字目,十八陽,䘮,1,卷之七千四百五十六,䘮,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千四百五十六，所屬韻目「十八陽」。
YLTP-07801,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百十二,倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十二，所屬韻目「十八陽」。
YLTP-07802,永樂大典,中國,字目,十八陽,諸州倉,2,卷之七千五百十二,諸州倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百十二，所屬韻目「十八陽」。
YLTP-07803,永樂大典,中國,字目,十八陽,倉,1,卷之七千五百一十三,倉,Fanya Hanwen corpus (Wikisource transcription),見於卷之七千五百一十三，所屬韻目「十八陽」。
